exporter_name,exporter_address,exporter_city,exporter_state,exporter_country,exporterLAT,exporterLONG,hazWasteDesc,totalQuantityinShipment,units_final,phase,ExpectedManagementMethod,receivingfacilityzipcode,ReceivingFacilityEPAIDNumber,importer_name,importer_address,importer_city,importer_state,latitude,longitude
HOTZ ENVIRONMENTAL SERVICES INC.,239 LOTTRIDGE ST.,HAMILTON,ONTARIO,CANADA,43.2580109,-79.8313065,PAINT,24840,Liters,liquid,Recovery_Fuel_Blending,45879,OHD005048947,SYSTECH CORP,RR#2 11397 COUNTY RD 176,PAULDING,OH,41.1794467,-84.6049518
HOTZ ENVIRONMENTAL SERVICES INC.,239 LOTTRIDGE ST.,HAMILTON,ONTARIO,CANADA,43.2580109,-79.8313065,PAINT,22304,Liters,liquid,Recovery_Fuel_Blending,45879,OHD005048947,SYSTECH CORP,RR#2 11397 COUNTY RD 176,PAULDING,OH,41.1794467,-84.6049518
HOTZ ENVIRONMENTAL SERVICES INC.,239 LOTTRIDGE ST.,HAMILTON,ONTARIO,CANADA,43.2580109,-79.8313065,PAINT,20400,Liters,liquid,Recovery_Fuel_Blending,45879,OHD005048947,SYSTECH CORP,RR#2 11397 COUNTY RD 176,PAULDING,OH,41.1794467,-84.6049518
HOTZ ENVIRONMENTAL SERVICES INC.,239 LOTTRIDGE ST.,HAMILTON,ONTARIO,CANADA,43.2580109,-79.8313065,PAINT,21959,Liters,liquid,Recovery_Fuel_Blending,45879,OHD005048947,SYSTECH CORP,RR#2 11397 COUNTY RD 176,PAULDING,OH,41.1794467,-84.6049518
HOTZ ENVIRONMENTAL SERVICES INC.,239 LOTTRIDGE ST.,HAMILTON,ONTARIO,CANADA,43.2580109,-79.8313065,PAINT,22591,Liters,liquid,Recovery_Fuel_Blending,45879,OHD005048947,SYSTECH CORP,RR#2 11397 COUNTY RD 176,PAULDING,OH,41.1794467,-84.6049518
HOTZ ENVIRONMENTAL SERVICES INC.,239 LOTTRIDGE ST.,HAMILTON,ONTARIO,CANADA,43.2580109,-79.8313065,PAINT,19650,Liters,liquid,Recovery_Fuel_Blending,45879,OHD005048947,SYSTECH CORP,RR#2 11397 COUNTY RD 176,PAULDING,OH,41.1794467,-84.6049518
HOTZ ENVIRONMENTAL SERVICES INC.,239 LOTTRIDGE ST.,HAMILTON,ONTARIO,CANADA,43.2580109,-79.8313065,PAINT,22171,Liters,liquid,Recovery_Fuel_Blending,45879,OHD005048947,SYSTECH CORP,RR#2 11397 COUNTY RD 176,PAULDING,OH,41.1794467,-84.6049518
HOTZ ENVIRONMENTAL SERVICES INC.,239 LOTTRIDGE ST.,HAMILTON,ONTARIO,CANADA,43.2580109,-79.8313065,PAINT,21743,Liters,liquid,Recovery_Fuel_Blending,45879,OHD005048947,SYSTECH CORP,RR#2 11397 COUNTY RD 176,PAULDING,OH,41.1794467,-84.6049518
HOTZ ENVIRONMENTAL SERVICES INC.,239 LOTTRIDGE ST.,HAMILTON,ONTARIO,CANADA,43.2580109,-79.8313065,PAINT,22171,Liters,liquid,Recovery_Fuel_Blending,45879,OHD005048947,SYSTECH CORP,RR#2 11397 COUNTY RD 176,PAULDING,OH,41.1794467,-84.6049518
HOTZ ENVIRONMENTAL SERVICES INC.,239 LOTTRIDGE ST.,HAMILTON,ONTARIO,CANADA,43.2580109,-79.8313065,PAINT,21743,Liters,liquid,Recovery_Fuel_Blending,45879,OHD005048947,SYSTECH CORP,RR#2 11397 COUNTY RD 176,PAULDING,OH,41.1794467,-84.6049518
HOTZ ENVIRONMENTAL SERVICES INC.,239 LOTTRIDGE ST.,HAMILTON,ONTARIO,CANADA,43.2580109,-79.8313065,PAINT,19658,Liters,liquid,Recovery_Fuel_Blending,45879,OHD005048947,SYSTECH CORP,RR#2 11397 COUNTY RD 176,PAULDING,OH,41.1794467,-84.6049518
HOTZ ENVIRONMENTAL SERVICES INC.,239 LOTTRIDGE ST.,HAMILTON,ONTARIO,CANADA,43.2580109,-79.8313065,PAINT,22171,Liters,liquid,Recovery_Fuel_Blending,45879,OHD005048947,SYSTECH CORP,RR#2 11397 COUNTY RD 176,PAULDING,OH,41.1794467,-84.6049518
HOTZ ENVIRONMENTAL SERVICES INC.,239 LOTTRIDGE ST.,HAMILTON,ONTARIO,CANADA,43.2580109,-79.8313065,PAINT,21762,Liters,liquid,Recovery_Fuel_Blending,45879,OHD005048947,SYSTECH CORP,RR#2 11397 COUNTY RD 176,PAULDING,OH,41.1794467,-84.6049518
HOTZ ENVIRONMENTAL SERVICES INC.,239 LOTTRIDGE ST.,HAMILTON,ONTARIO,CANADA,43.2580109,-79.8313065,PAINT,19824,Liters,liquid,Recovery_Fuel_Blending,45879,OHD005048947,SYSTECH CORP,RR#2 11397 COUNTY RD 176,PAULDING,OH,41.1794467,-84.6049518
HOTZ ENVIRONMENTAL SERVICES INC.,239 LOTTRIDGE ST.,HAMILTON,ONTARIO,CANADA,43.2580109,-79.8313065,PAINT,21304,Liters,liquid,Recovery_Fuel_Blending,45879,OHD005048947,SYSTECH CORP,RR#2 11397 COUNTY RD 176,PAULDING,OH,41.1794467,-84.6049518
HOTZ ENVIRONMENTAL SERVICES INC.,239 LOTTRIDGE ST.,HAMILTON,ONTARIO,CANADA,43.2580109,-79.8313065,PAINT,22591,Liters,liquid,Recovery_Fuel_Blending,45879,OHD005048947,SYSTECH CORP,RR#2 11397 COUNTY RD 176,PAULDING,OH,41.1794467,-84.6049518
HOTZ ENVIRONMENTAL SERVICES INC.,239 LOTTRIDGE ST.,HAMILTON,ONTARIO,CANADA,43.2580109,-79.8313065,PAINT,19415,Liters,liquid,Recovery_Fuel_Blending,45879,OHD005048947,SYSTECH CORP,RR#2 11397 COUNTY RD 176,PAULDING,OH,41.1794467,-84.6049518
HOTZ ENVIRONMENTAL SERVICES INC.,239 LOTTRIDGE ST.,HAMILTON,ONTARIO,CANADA,43.2580109,-79.8313065,PAINT,21743,Liters,liquid,Recovery_Fuel_Blending,45879,OHD005048947,SYSTECH CORP,RR#2 11397 COUNTY RD 176,PAULDING,OH,41.1794467,-84.6049518
HOTZ ENVIRONMENTAL SERVICES INC.,239 LOTTRIDGE ST.,HAMILTON,ONTARIO,CANADA,43.2580109,-79.8313065,PAINT,21304,Liters,liquid,Recovery_Fuel_Blending,45879,OHD005048947,SYSTECH CORP,RR#2 11397 COUNTY RD 176,PAULDING,OH,41.1794467,-84.6049518
HOTZ ENVIRONMENTAL SERVICES INC.,239 LOTTRIDGE ST.,HAMILTON,ONTARIO,CANADA,43.2580109,-79.8313065,PAINT,18439,Liters,liquid,Recovery_Fuel_Blending,45879,OHD005048947,SYSTECH CORP,RR#2 11397 COUNTY RD 176,PAULDING,OH,41.1794467,-84.6049518
HOTZ ENVIRONMENTAL SERVICES INC.,239 LOTTRIDGE ST.,HAMILTON,ONTARIO,CANADA,43.2580109,-79.8313065,PAINT,20400,Liters,liquid,Recovery_Fuel_Blending,45879,OHD005048947,SYSTECH CORP,RR#2 11397 COUNTY RD 176,PAULDING,OH,41.1794467,-84.6049518
RPR ENVIRONMENTAL,164-168 SOUTH SERVICE ROAD,STONEY CREEK,ONTARIO,CANADA,43.2400894,-79.7348938,PAINT,1041,Liters,liquid,Transfer_Stored_Bulk,48211,MID074259565,DYNECOL INC,6520 GEORGIA ST,DETROIT,MI,42.392868,-83.032524
RPR ENVIRONMENTAL,164-168 SOUTH SERVICE ROAD,STONEY CREEK,ONTARIO,CANADA,43.2400894,-79.7348938,PAINT,2707,Liters,liquid,Transfer_Stored_Bulk,48211,MID074259565,DYNECOL INC,6520 GEORGIA ST,DETROIT,MI,42.392868,-83.032524
RPR ENVIRONMENTAL,164-168 SOUTH SERVICE ROAD,STONEY CREEK,ONTARIO,CANADA,43.2400894,-79.7348938,PAINT,2707,Liters,liquid,Transfer_Stored_Bulk,48211,MID074259565,DYNECOL INC,6520 GEORGIA ST,DETROIT,MI,42.392868,-83.032524
RPR ENVIRONMENTAL,164-168 SOUTH SERVICE ROAD,STONEY CREEK,ONTARIO,CANADA,43.2400894,-79.7348938,PAINT,1041,Liters,liquid,Transfer_Stored_Bulk,48211,MID074259565,DYNECOL INC,6520 GEORGIA ST,DETROIT,MI,42.392868,-83.032524
HOTZ ENVIRONMENTAL SERVICES INC,239 LOTTRIDGE ST,HAMILTON,ONTARIO,CANADA,43.2580109,-79.8313065,PAINT,20858,Liters,liquid,Recovery_Fuel_Blending,45879,OHD005048947,SYSTECH CORP,RR#2 11397 COUNTY RD 176,PAULDING,OH,41.1794467,-84.6049518
HOTZ ENVIRONMENTAL SERVICES INC,239 LOTTRIDGE ST,HAMILTON,ONTARIO,CANADA,43.2580109,-79.8313065,PAINT,20400,Liters,liquid,Recovery_Fuel_Blending,45879,OHD005048947,SYSTECH CORP,RR#2 11397 COUNTY RD 176,PAULDING,OH,41.1794467,-84.6049518
FORD MOTOR COMPANY - OAKVILLE,THE CANADIAN ROAD,OAKVILLE,ONTARIO,CANADA,43.4832687,-79.672081,PAINT,28000,Liters,liquid,Recovery_Solvents,48220,MID005338801,GAGE PRODUCTS,625 WANDA STREET,FERNDALE,MI,42.451691,-83.114326
HOTZ ENVIRONMENTAL SERVICES INC,239 LOTTRIDGE ST,HAMILTON,ONTARIO,CANADA,43.2580109,-79.8313065,PAINT,20858,Liters,liquid,Recovery_Fuel_Blending,45879,OHD005048947,SYSTECH CORP,RR#2 11397 COUNTY RD 176,PAULDING,OH,41.1794467,-84.6049518
CLEAN HARBORS CANADA INC - MISSISSAUGA,551 AVONHEAD ROAD,MISSISSAUGA,ONTARIO,CANADA,43.4981155,-79.6266479,PAINT,5000,Liters,liquid,Destruction_Incineration,71730,ARD069748192,CLEAN HARBORS EL DORADO LLC,309 AMERICAN CIRCLE,EL DORADO,AR,33.2065288,-92.6290289
CLEAN HARBORS CANADA INC - MISSISSAUGA,551 AVONHEAD ROAD,MISSISSAUGA,ONTARIO,CANADA,43.4981155,-79.6266479,CHLOROETHYLENE,400,Liters,liquid,Destruction_Incineration,71730,ARD069748192,CLEAN HARBORS EL DORADO LLC,309 AMERICAN CIRCLE,EL DORADO,AR,33.2065288,-92.6290289
HOTZ ENVIRONMENTAL SERVICES INC,239 LOTTRIDGE ST,HAMILTON,ONTARIO,CANADA,43.2580109,-79.8313065,PAINT,20858,Liters,liquid,Recovery_Fuel_Blending,45879,OHD005048947,SYSTECH CORP,RR#2 11397 COUNTY RD 176,PAULDING,OH,41.1794467,-84.6049518
HOTZ ENVIRONMENTAL SERVICES INC,239 LOTTRIDGE ST,HAMILTON,ONTARIO,CANADA,43.2580109,-79.8313065,PAINT,21743,Liters,liquid,Recovery_Fuel_Blending,45879,OHD005048947,SYSTECH CORP,RR#2 11397 COUNTY RD 176,PAULDING,OH,41.1794467,-84.6049518
HOTZ ENVIRONMENTAL SERVICES INC,239 LOTTRIDGE ST,HAMILTON,ONTARIO,CANADA,43.2580109,-79.8313065,PAINT,21743,Liters,liquid,Recovery_Fuel_Blending,45879,OHD005048947,SYSTECH CORP,RR#2 11397 COUNTY RD 176,PAULDING,OH,41.1794467,-84.6049518
HOTZ ENVIRONMENTAL SERVICES INC,239 LOTTRIDGE ST,HAMILTON,ONTARIO,CANADA,43.2580109,-79.8313065,PAINT,21304,Liters,liquid,Recovery_Fuel_Blending,45879,OHD005048947,SYSTECH CORP,RR#2 11397 COUNTY RD 176,PAULDING,OH,41.1794467,-84.6049518
HOTZ ENVIRONMENTAL SERVICES INC,239 LOTTRIDGE ST,HAMILTON,ONTARIO,CANADA,43.2580109,-79.8313065,PAINT,21501,Liters,liquid,Recovery_Fuel_Blending,45879,OHD005048947,SYSTECH CORP,RR#2 11397 COUNTY RD 176,PAULDING,OH,41.1794467,-84.6049518
HOTZ ENVIRONMENTAL SERVICES INC,239 LOTTRIDGE ST,HAMILTON,ONTARIO,CANADA,43.2580109,-79.8313065,PAINT,21304,Liters,liquid,Recovery_Fuel_Blending,45879,OHD005048947,SYSTECH CORP,RR#2 11397 COUNTY RD 176,PAULDING,OH,41.1794467,-84.6049518
HOTZ ENVIRONMENTAL SERVICES INC,239 LOTTRIDGE ST,HAMILTON,ONTARIO,CANADA,43.2580109,-79.8313065,PAINT,20596,Liters,liquid,Recovery_Fuel_Blending,45879,OHD005048947,SYSTECH CORP,RR#2 11397 COUNTY RD 176,PAULDING,OH,41.1794467,-84.6049518
HOTZ ENVIRONMENTAL SERVICES INC,259 LOTTRIDGE ST,HAMILTON,ONTARIO,CANADA,43.2591248,-79.8297119,PAINT,18511,Liters,liquid,Recovery_Fuel_Blending,45879,0HD005048947,SYSTECH CORP,RR#2 11397 COUNTY RD 176,PAULDING,OH,41.1794467,-84.6049518
HOTZ ENVIRONMENTAL SERVICES INC,259 LOTTRIDGE ST,HAMILTON,ONTARIO,CANADA,43.2591248,-79.8297119,PAINT,23004,Liters,liquid,Recovery_Fuel_Blending,45879,0HD005048947,SYSTECH CORP,RR#2 11397 COUNTY RD 176,PAULDING,OH,41.1794467,-84.6049518
DANA CANADA CORP.,656 KERR ST.,OAKVILLE,ONTARIO,CANADA,43.4488411,-79.6915436,LEAD,16304,Liters,liquid,Recovery_Metals,44146,OHD986976348,AGMET METALS INC,9800 MEDUSA ST,OAKWOOD VILLAGE,OH,39.5922012,-84.2450027
DANA CANADA CORP.,656 KERR ST.,OAKVILLE,ONTARIO,CANADA,43.4488411,-79.6915436,LEAD,15630,Liters,liquid,Recovery_Metals,44146,OHD986976348,AGMET METALS INC,9800 MEDUSA ST,OAKWOOD VILLAGE,OH,39.5922012,-84.2450027
DANA CANADA CORP.,656 KERR ST.,OAKVILLE,ONTARIO,CANADA,43.4488411,-79.6915436,LEAD,9513,Liters,liquid,Recovery_Metals,44146,OHD986976348,AGMET METALS INC,9800 MEDUSA ST,OAKWOOD VILLAGE,OH,39.5922012,-84.2450027
DANA CANADA CORP.,656 KERR ST.,OAKVILLE,ONTARIO,CANADA,43.4488411,-79.6915436,LEAD,15005,Liters,liquid,Recovery_Metals,44146,OHD986976348,AGMET METALS INC,9800 MEDUSA ST,OAKWOOD VILLAGE,OH,39.5922012,-84.2450027
DANA CANADA CORP.,656 KERR ST.,OAKVILLE,ONTARIO,CANADA,43.4488411,-79.6915436,LEAD,15876,Liters,liquid,Recovery_Metals,44146,OHD986976348,AGMET METALS INC,9800 MEDUSA ST,OAKWOOD VILLAGE,OH,39.5922012,-84.2450027
DANA CANADA CORP.,656 KERR ST.,OAKVILLE,ONTARIO,CANADA,43.4488411,-79.6915436,LEAD,17133,Liters,liquid,Recovery_Metals,44146,OHD986976348,AGMET METALS INC,9800 MEDUSA ST,OAKWOOD VILLAGE,OH,39.5922012,-84.2450027
CLEAN HARBORS QUEBEC INC,400 GALIBEAU STREET,THURSO,QUEBEC,CANADA,45.6024895,-75.2441864,PAINT,8120,Liters,liquid,Recovery_Fuel_Blending,45232,OHD00816629,SPRING GROVE RESOURCE RECOVERY INC,4879 SPRING GROVE AVENUE,CINCINNATI,OH,39.170097,-84.509186
CLEAN HARBORS QUEBEC INC,400 GALIBEAU STREET,THURSO,QUEBEC,CANADA,45.6024895,-75.2441864,PAINT,1874,Liters,liquid,Recovery_Fuel_Blending,45232,OHD00816629,SPRING GROVE RESOURCE RECOVERY INC,4879 SPRING GROVE AVENUE,CINCINNATI,OH,39.170097,-84.509186
CLEAN HARBORS QUEBEC INC,400 GALIBEAU STREET,THURSO,QUEBEC,CANADA,45.6024895,-75.2441864,PAINT,208,Liters,liquid,Recovery_Fuel_Blending,45232,OHD00816629,SPRING GROVE RESOURCE RECOVERY INC,4879 SPRING GROVE AVENUE,CINCINNATI,OH,39.170097,-84.509186
CLEAN HARBORS QUEBEC INC,400 GALIBEAU STREET,THURSO,QUEBEC,CANADA,45.6024895,-75.2441864,PAINT,1325,Liters,liquid,Recovery_Fuel_Blending,45232,OHD00816629,SPRING GROVE RESOURCE RECOVERY INC,4879 SPRING GROVE AVENUE,CINCINNATI,OH,39.170097,-84.509186
CLEAN HARBORS QUEBEC INC,400 GALIBEAU STREET,THURSO,QUEBEC,CANADA,45.6024895,-75.2441864,PAINT,416,Liters,liquid,Recovery_Fuel_Blending,45232,OHD00816629,SPRING GROVE RESOURCE RECOVERY INC,4879 SPRING GROVE AVENUE,CINCINNATI,OH,39.170097,-84.509186
CLEAN HARBORS QUEBEC INC,400 GALIBEAU STREET,THURSO,QUEBEC,CANADA,45.6024895,-75.2441864,PAINT,1457,Liters,liquid,Recovery_Fuel_Blending,45232,OHD00816629,SPRING GROVE RESOURCE RECOVERY INC,4879 SPRING GROVE AVENUE,CINCINNATI,OH,39.170097,-84.509186
CLEAN HARBORS QUEBEC INC,400 GALIBEAU STREET,THURSO,QUEBEC,CANADA,45.6024895,-75.2441864,PAINT,208,Liters,liquid,Recovery_Fuel_Blending,45232,OHD00816629,SPRING GROVE RESOURCE RECOVERY INC,4879 SPRING GROVE AVENUE,CINCINNATI,OH,39.170097,-84.509186
CLEAN HARBORS QUEBEC INC,400 GALIBEAU STREET,THURSO,QUEBEC,CANADA,45.6024895,-75.2441864,PAINT,9993,Liters,liquid,Recovery_Fuel_Blending,45232,OHD00816629,SPRING GROVE RESOURCE RECOVERY INC,4879 SPRING GROVE AVENUE,CINCINNATI,OH,39.170097,-84.509186
CLEAN HARBORS QUEBEC INC,400 GALIBEAU STREET,THURSO,QUEBEC,CANADA,45.6024895,-75.2441864,PAINT,322,Liters,liquid,Recovery_Fuel_Blending,45232,OHD00816629,SPRING GROVE RESOURCE RECOVERY INC,4879 SPRING GROVE AVENUE,CINCINNATI,OH,39.170097,-84.509186
CLEAN HARBORS QUEBEC INC,400 GALIBEAU STREET,THURSO,QUEBEC,CANADA,45.6024895,-75.2441864,PAINT,8952,Liters,liquid,Recovery_Fuel_Blending,45232,OHD00816629,SPRING GROVE RESOURCE RECOVERY INC,4879 SPRING GROVE AVENUE,CINCINNATI,OH,39.170097,-84.509186
CLEAN HARBORS QUEBEC INC,400 GALIBEAU STREET,THURSO,QUEBEC,CANADA,45.6024895,-75.2441864,PAINT,833,Liters,liquid,Recovery_Fuel_Blending,45232,OHD00816629,SPRING GROVE RESOURCE RECOVERY INC,4879 SPRING GROVE AVENUE,CINCINNATI,OH,39.170097,-84.509186
CLEAN HARBORS QUEBEC INC,400 GALIBEAU STREET,THURSO,QUEBEC,CANADA,45.6024895,-75.2441864,PAINT,208,Liters,liquid,Recovery_Fuel_Blending,45232,OHD00816629,SPRING GROVE RESOURCE RECOVERY INC,4879 SPRING GROVE AVENUE,CINCINNATI,OH,39.170097,-84.509186
CLEAN HARBORS QUEBEC INC,400 GALIBEAU STREET,THURSO,QUEBEC,CANADA,45.6024895,-75.2441864,PAINT,1666,Liters,liquid,Recovery_Fuel_Blending,45232,OHD00816629,SPRING GROVE RESOURCE RECOVERY INC,4879 SPRING GROVE AVENUE,CINCINNATI,OH,39.170097,-84.509186
CLEAN HARBORS QUEBEC INC,400 GALIBEAU STREET,THURSO,QUEBEC,CANADA,45.6024895,-75.2441864,PAINT,3748,Liters,liquid,Recovery_Fuel_Blending,45232,OHD00816629,SPRING GROVE RESOURCE RECOVERY INC,4879 SPRING GROVE AVENUE,CINCINNATI,OH,39.170097,-84.509186
CLEAN HARBORS QUEBEC INC,400 GALIBEAU STREET,THURSO,QUEBEC,CANADA,45.6024895,-75.2441864,PAINT,625,Liters,liquid,Recovery_Fuel_Blending,45232,OHD00816629,SPRING GROVE RESOURCE RECOVERY INC,4879 SPRING GROVE AVENUE,CINCINNATI,OH,39.170097,-84.509186
CLEAN HARBORS QUEBEC INC,400 GALIBEAU STREET,THURSO,QUEBEC,CANADA,45.6024895,-75.2441864,PAINT,3138,Liters,liquid,Recovery_Fuel_Blending,45232,OHD00816629,SPRING GROVE RESOURCE RECOVERY INC,4879 SPRING GROVE AVENUE,CINCINNATI,OH,39.170097,-84.509186
CLEAN HARBORS QUEBEC INC,400 GALIBEAU STREET,THURSO,QUEBEC,CANADA,45.6024895,-75.2441864,PAINT,6465,Liters,liquid,Recovery_Fuel_Blending,45232,OHD00816629,SPRING GROVE RESOURCE RECOVERY INC,4879 SPRING GROVE AVENUE,CINCINNATI,OH,39.170097,-84.509186
CLEAN HARBORS QUEBEC INC,400 GALIBEAU STREET,THURSO,QUEBEC,CANADA,45.6024895,-75.2441864,PAINT,208,Liters,liquid,Recovery_Fuel_Blending,45232,OHD00816629,SPRING GROVE RESOURCE RECOVERY INC,4879 SPRING GROVE AVENUE,CINCINNATI,OH,39.170097,-84.509186
CLEAN HARBORS CANADA INC,7842 PROGRESS WAY,DELTA,BRITISH COLUMBIA,CANADA,49.138237,-123.0064087,PAINT,167,Liters,liquid,Destruction_Incineration,84029,UTD981552177,CLEAN HARBORS (ARAGONITE)/ LLC,11800 NORTH APTUS ROAD,GRANTSVILLE,UT,40.5999298,-112.4667587
CLEAN HARBORS CANADA INC,7842 PROGRESS WAY,DELTA,BRITISH COLUMBIA,CANADA,49.138237,-123.0064087,PAINT,2555,Liters,liquid,Destruction_Incineration,84029,UTD981552177,CLEAN HARBORS (ARAGONITE)/ LLC,11800 NORTH APTUS ROAD,GRANTSVILLE,UT,40.5999298,-112.4667587
CLEAN HARBORS CANADA INC,7842 PROGRESS WAY,DELTA,BRITISH COLUMBIA,CANADA,49.138237,-123.0064087,PAINT,1862,Liters,liquid,Destruction_Incineration,84029,UTD981552177,CLEAN HARBORS (ARAGONITE)/ LLC,11800 NORTH APTUS ROAD,GRANTSVILLE,UT,40.5999298,-112.4667587
CLEAN HARBORS CANADA INC,7842 PROGRESS WAY,DELTA,BRITISH COLUMBIA,CANADA,49.138237,-123.0064087,PAINT,167,Liters,liquid,Destruction_Incineration,84029,UTD981552177,CLEAN HARBORS (ARAGONITE)/ LLC,11800 NORTH APTUS ROAD,GRANTSVILLE,UT,40.5999298,-112.4667587
CLEAN HARBORS CANADA INC,7842 PROGRESS WAY,DELTA,BRITISH COLUMBIA,CANADA,49.138237,-123.0064087,PAINT,1666,Liters,liquid,Destruction_Incineration,84029,UTD981552177,CLEAN HARBORS (ARAGONITE)/ LLC,11800 NORTH APTUS ROAD,GRANTSVILLE,UT,40.5999298,-112.4667587
CLEAN HARBORS CANADA INC,7842 PROGRESS WAY,DELTA,BRITISH COLUMBIA,CANADA,49.138237,-123.0064087,PAINT,2555,Liters,liquid,Destruction_Incineration,84029,UTD981552177,CLEAN HARBORS (ARAGONITE)/ LLC,11800 NORTH APTUS ROAD,GRANTSVILLE,UT,40.5999298,-112.4667587
CLEAN HARBORS CANADA INC,7842 PROGRESS WAY,DELTA,BRITISH COLUMBIA,CANADA,49.138237,-123.0064087,PAINT,5735,Liters,liquid,Destruction_Incineration,69145,NED981723513,CLEAN HARBORS ENV SERVICES INC,2247 SOUTH HIGHWAY 71,KIMBELL,NE,41.2633018,-103.6393585
CLEAN HARBORS CANADA INC,7842 PROGRESS WAY,DELTA,BRITISH COLUMBIA,CANADA,49.138237,-123.0064087,PAINT,208,Liters,liquid,Destruction_Incineration,84029,UTD981552177,CLEAN HARBORS (ARAGONITE)/ LLC,11800 NORTH APTUS ROAD,GRANTSVILLE,UT,40.5999298,-112.4667587
CLEAN HARBORS CANADA INC,7842 PROGRESS WAY,DELTA,BRITISH COLUMBIA,CANADA,49.138237,-123.0064087,PAINT,208,Liters,liquid,Destruction_Incineration,84029,UTD981552177,CLEAN HARBORS (ARAGONITE)/ LLC,11800 NORTH APTUS ROAD,GRANTSVILLE,UT,40.5999298,-112.4667587
CLEAN HARBORS CANADA INC,7842 PROGRESS WAY,DELTA,BRITISH COLUMBIA,CANADA,49.138237,-123.0064087,PAINT,833,Liters,liquid,Destruction_Incineration,84029,UTD981552177,CLEAN HARBORS (ARAGONITE)/ LLC,11800 NORTH APTUS ROAD,GRANTSVILLE,UT,40.5999298,-112.4667587
CLEAN HARBORS CANADA INC,7842 PROGRESS WAY,DELTA,BRITISH COLUMBIA,CANADA,49.138237,-123.0064087,PAINT,1666,Liters,liquid,Destruction_Incineration,84029,UTD981552177,CLEAN HARBORS (ARAGONITE)/ LLC,11800 NORTH APTUS ROAD,GRANTSVILLE,UT,40.5999298,-112.4667587
AIMCO SOLREC LTD,425 MOROBEL DRIVE,MILTON,ONTARIO,CANADA,43.5197105,-79.8975296,TOLUENE,21009,Liters,liquid,Recovery_Fuel_Blending,45879,OHD005048947,SYSTECH CORP,RR#2 11397 COUNTY RD 176,PAULDING,OH,41.1794467,-84.6049518
CLEAN HARBORS CANADA INC,7842 PROGRESS WAY,DELTA,BRITISH COLUMBIA,CANADA,49.138237,-123.0064087,PAINT,3301,Liters,liquid,Destruction_Incineration,69145,NED981723513,CLEAN HARBORS ENV SERVICES INC,2247 SOUTH HIGHWAY 71,KIMBELL,NE,41.2633018,-103.6393585
CLEAN HARBORS CANADA INC,7842 PROGRESS WAY,DELTA,BRITISH COLUMBIA,CANADA,49.138237,-123.0064087,PAINT,833,Liters,liquid,Destruction_Incineration,69145,NED981723513,CLEAN HARBORS ENV SERVICES INC,2247 SOUTH HIGHWAY 71,KIMBELL,NE,41.2633018,-103.6393585
HOTZ ENVIRONMENTAL SERVICES INC.,239 LOTTRIDGE ST.,HAMILTON,ONTARIO,CANADA,43.2580109,-79.8313065,PAINT,21955,Liters,liquid,Recovery_Fuel_Blending,45879,OHD005048947,SYSTECH CORP,RR#2 11397 COUNTY RD 176,PAULDING,OH,41.1794467,-84.6049518
FORD MOTOR COMPANY,BOX 2005,ST THOMAS,ONTARIO,CANADA,45.5862274,-81.8649597,PAINT,28000,Liters,liquid,Recovery_Solvents,48220,MID005338801,GAGE PRODUCTS,625 WANDA STREET,FERNDALE,MI,42.451691,-83.114326
CLEAN HARBORS QUEBEC INC,400 GALIBEAU STREET,THURSO,QUEBEC,CANADA,45.6024895,-75.2441864,PAINT,9369,Liters,liquid,Recovery_Fuel_Blending,45232,OHD00816629,SPRING GROVE RESOURCE RECOVERY INC,4879 SPRING GROVE AVENUE,CINCINNATI,OH,39.170097,-84.509186
CLEAN HARBORS QUEBEC INC,400 GALIBEAU STREET,THURSO,QUEBEC,CANADA,45.6024895,-75.2441864,PAINT,4164,Liters,liquid,Recovery_Fuel_Blending,45232,OHD00816629,SPRING GROVE RESOURCE RECOVERY INC,4879 SPRING GROVE AVENUE,CINCINNATI,OH,39.170097,-84.509186
CLEAN HARBORS QUEBEC INC,400 GALIBEAU STREET,THURSO,QUEBEC,CANADA,45.6024895,-75.2441864,PAINT,833,Liters,liquid,Recovery_Fuel_Blending,45232,OHD00816629,SPRING GROVE RESOURCE RECOVERY INC,4879 SPRING GROVE AVENUE,CINCINNATI,OH,39.170097,-84.509186
DANA CANADA CORP.,656 KERR ST.,OAKVILLE,ONTARIO,CANADA,43.4488411,-79.6915436,LEAD,8339,Liters,liquid,Recovery_Metals,16117,PAD087561015,INMETCO,1 INMETCO DRIVE,ELLWOOD CITY,PA,40.8574267,-80.270097
DANA CANADA CORP.,656 KERR ST.,OAKVILLE,ONTARIO,CANADA,43.4488411,-79.6915436,LEAD,14112,Liters,liquid,Recovery_Metals,44146,OHD986976348,AGMET METALS INC,9800 MEDUSA ST,OAKWOOD VILLAGE,OH,39.5922012,-84.2450027
CLEAN HARBORS CANADA INC,7842 PROGRESS WAY,DELTA,BRITISH COLUMBIA,CANADA,49.138237,-123.0064087,PAINT,1862,Liters,liquid,Destruction_Incineration,84029,UTD981552177,CLEAN HARBORS (ARAGONITE)/ LLC,11800 NORTH APTUS ROAD,GRANTSVILLE,UT,40.5999298,-112.4667587
